Platform,Campaign_Name,Date,Region,Device_Type,Audience_Segment,Campaign_Objective,Impressions,Reach,Frequency,Clicks,CTR(%),CPC($),CPM($),Spend($),Engagements,Engagement_Rate(%),Cost_per_Engagement($),Conversions,Conversion_Rate(%),Avg_Order_Value($),Revenue($),Profit($),Profit_Margin,ROAS,CAC($),ROI(%),Revenue_per_Dollar
Amazon,New_Arrivals,2025-07-25,North America,Mobile,Returning Customers,Awareness,187499,137035,1.37,5099,2.72,0.56,15.23,2855.44,9543,5.09,0.3,194,3.81,50.97,9888.18,3559.74,0.36,3.46,14.72,246.29,3.46
Amazon,New_Arrivals,2025-07-26,Asia-Pacific,Mobile,Returning Customers,Awareness,115040,90531,1.27,1909,1.577,0.81,13.44,1546.29,4312,4.125,0.36,65,3.41,35.52,2308.8,969.7,0.42,1.49,23.79,49.31,1.49
Amazon,New_Arrivals,2025-07-27,Asia-Pacific,Mobile,High-Value Customers,Conversions,112123,70669,1.59,2253,1.9094999999999998,0.87,17.48,1960.11,3750,3.674,0.52,181,8.05,45.62,8257.22,4376.33,0.53,4.21,10.83,321.26,4.21
Amazon,New_Arrivals,2025-07-28,Europe,Tablet,Returning Customers,Traffic,75192,57779,1.3,1037,1.38,0.85,11.72,881.45,2269,3.02,0.39,48,4.65,34.71,1749.384,524.82,0.3,1.98,18.36,98.47,1.98
Amazon,New_Arrivals,2025-07-29,North America,Tablet,High-Value Customers,Conversions,120977,96937,1.25,2419,2.0,0.81,16.2,1959.39,4200,3.47,0.47,157,6.52,31.54,4951.78,1386.5,0.28,2.53,12.48,152.72,2.53
Amazon,New_Arrivals,2025-07-30,India,Desktop,New Customers,Awareness,151407,99855,1.52,4178,2.76,0.6880000000000001,23.73,3593.08,5199,3.43,0.69,194,4.66,42.07,7345.4220000000005,3599.26,0.49,2.04,18.52,104.43,2.04
Amazon,New_Arrivals,2025-07-31,Asia-Pacific,Mobile,High-Value Customers,Conversions,70510,60082,1.17,1085,1.54,1.08,16.62,1171.8,2989,4.24,0.39,109,10.09,45.41,4949.69,2623.34,0.53,4.22,10.75,322.4,4.22
Amazon,New_Arrivals,2025-08-01,Asia-Pacific,Tablet,Returning Customers,Traffic,205073,163690,1.25,5619,2.74,0.48,13.15,2697.12,6482,3.16,0.42,268,4.77,47.63,12764.84,6893.01,0.54,4.73,10.06,373.28,4.73
Amazon,New_Arrivals,2025-08-02,North America,Mobile,New Customers,Retention,184650,149466,1.24,3212,1.653,0.54,9.39,1734.48,9017,5.368,0.19,170,5.32,49.74,8455.8,4312.46,0.51,4.88,10.2,387.51,4.88
Amazon,New_Arrivals,2025-08-03,Asia-Pacific,Tablet,New Customers,Retention,199556,136320,1.46,5487,2.6125,0.75,20.62,4115.25,6362,3.5090000000000003,0.65,342,6.25,30.91,10571.22,3699.93,0.35,2.57,12.03,156.88,2.57
Amazon,New_Arrivals,2025-08-04,Asia-Pacific,Mobile,Returning Customers,Traffic,183229,152588,1.2,2583,1.41,0.41,5.78,1059.03,5916,3.23,0.18,121,4.7,52.0,6292.0,3083.08,0.49,5.94,8.75,494.13,5.94
Amazon,New_Arrivals,2025-08-05,North America,Tablet,New Customers,Traffic,176187,98172,1.79,2501,1.42,0.61,8.66,1525.61,7838,4.45,0.19,122,4.89,35.71,4356.62,1132.72,0.26,2.86,12.5,185.57,2.86
Amazon,New_Arrivals,2025-08-06,North America,Mobile,Returning Customers,Retention,78304,51361,1.52,1198,1.53,0.58,8.87,694.84,2041,2.61,0.34,109,9.14,39.43,4297.87,1633.19,0.38,6.19,6.37,518.54,6.19
Amazon,New_Arrivals,2025-08-07,Asia-Pacific,Mobile,Returning Customers,Traffic,74700,54391,1.37,1434,1.92,0.52,9.98,745.68,1930,2.58,0.39,109,7.62,32.15,3504.35,1471.83,0.42,4.7,6.84,369.95,4.7
Amazon,New_Arrivals,2025-08-08,India,Desktop,Returning Customers,Traffic,113316,88525,1.28,2515,2.22,0.9279999999999999,25.75,2917.4,3934,3.47,0.74,126,5.01,42.55,4825.17,2364.33,0.49,1.65,23.15,65.39,1.65
Amazon,New_Arrivals,2025-08-09,Europe,Tablet,New Customers,Awareness,115726,95365,1.21,2974,2.4414999999999996,1.0,25.7,2974.0,5408,5.1370000000000005,0.55,81,2.74,28.36,2412.018,916.57,0.38,0.81,36.72,-18.9,0.81
Amazon,New_Arrivals,2025-08-10,Europe,Mobile,New Customers,Conversions,191253,129169,1.48,3002,1.4915,1.14,17.89,3422.28,3341,1.9250000000000003,1.02,271,9.05,38.96,11086.068000000001,3769.26,0.34,3.24,12.63,223.94,3.24
Amazon,New_Arrivals,2025-08-11,Asia-Pacific,Desktop,Returning Customers,Traffic,157849,120680,1.31,4230,2.68,0.84,22.51,3553.2,5554,3.52,0.64,296,7.0,36.53,10812.88,4433.28,0.41,3.04,12.0,204.31,3.04
Amazon,New_Arrivals,2025-08-12,North America,Mobile,Returning Customers,Retention,88278,72246,1.22,1703,1.93,0.93,17.94,1583.79,3048,3.45,0.52,144,8.51,35.76,5149.44,1544.83,0.3,3.25,11.0,225.13,3.25
Amazon,New_Arrivals,2025-08-13,Asia-Pacific,Desktop,New Customers,Retention,118095,80537,1.47,3247,2.75,0.77,21.17,2500.19,4256,3.6,0.59,241,7.43,27.01,6509.41,2538.67,0.39,2.6,10.37,160.36,2.6
Amazon,New_Arrivals,2025-08-14,India,Mobile,Returning Customers,Awareness,251197,152870,1.64,3441,1.37,0.384,6.58,1651.68,13186,5.25,0.13,159,4.64,51.17,7322.427,3954.11,0.54,4.43,10.39,343.33,4.43
Amazon,New_Arrivals,2025-08-15,North America,Mobile,High-Value Customers,Conversions,160125,119470,1.34,3346,2.09,0.9,18.81,3011.4,2827,1.77,1.07,351,10.5,58.11,20396.61,9790.37,0.48,6.77,8.58,577.31,6.77
Amazon,New_Arrivals,2025-08-16,North America,Tablet,Returning Customers,Traffic,87802,53003,1.66,1088,1.178,0.94,11.65,1022.72,3129,3.9160000000000004,0.33,66,6.15,49.62,3274.92,1735.71,0.53,3.2,15.5,220.22,3.2
Amazon,New_Arrivals,2025-08-17,Europe,Mobile,New Customers,Traffic,199028,129906,1.53,2826,1.349,0.51,7.24,1441.26,5324,2.9480000000000004,0.27,159,5.63,46.7,7796.5650000000005,2261.0,0.29,5.41,9.06,440.95,5.41
Amazon,New_Arrivals,2025-08-18,North America,Tablet,New Customers,Retention,157816,114831,1.37,2335,1.48,1.04,15.39,2428.4,4994,3.16,0.49,162,6.97,53.91,8733.42,2532.69,0.29,3.6,14.99,259.64,3.6
Amazon,New_Arrivals,2025-08-19,Asia-Pacific,Tablet,Returning Customers,Retention,150453,112307,1.34,3896,2.59,1.04,26.93,4051.84,3056,2.03,1.33,339,8.72,45.73,15502.47,5890.94,0.38,3.83,11.95,282.6,3.83
Amazon,New_Arrivals,2025-08-20,Europe,Mobile,High-Value Customers,Traffic,141070,112610,1.25,1721,1.22,0.95,11.59,1634.95,2480,1.76,0.66,132,7.71,54.75,7588.35,2200.62,0.29,4.64,12.39,364.13,4.64
Amazon,New_Arrivals,2025-08-21,North America,Desktop,High-Value Customers,Retention,146844,81359,1.8,1923,1.31,0.59,7.73,1134.57,5380,3.66,0.21,98,5.13,36.52,3578.96,1646.32,0.46,3.15,11.58,215.45,3.15
Amazon,New_Arrivals,2025-08-22,India,Tablet,New Customers,Traffic,228851,194566,1.18,2769,1.21,0.6400000000000001,9.68,2215.2,6338,2.77,0.35,214,7.74,48.18,9279.468,4825.32,0.52,4.19,10.35,318.9,4.19
Amazon,New_Arrivals,2025-08-23,Asia-Pacific,Mobile,Returning Customers,Awareness,216382,128504,1.68,4392,1.9284999999999997,0.92,18.67,4040.64,7354,3.74,0.55,148,3.39,46.78,6923.44,1800.09,0.26,1.71,27.3,71.35,1.71
Amazon,New_Arrivals,2025-08-24,India,Mobile,High-Value Customers,Conversions,215279,127596,1.69,3100,1.3679999999999999,0.34400000000000003,6.19,1333.0,2273,1.1660000000000001,0.59,368,11.89,32.3,10697.76,4493.06,0.42,8.03,3.62,702.53,8.03
Amazon,New_Arrivals,2025-08-25,North America,Desktop,Returning Customers,Traffic,145065,82560,1.76,2625,1.81,1.06,19.18,2782.5,5853,4.03,0.48,202,7.7,44.76,9041.52,4972.84,0.55,3.25,13.77,224.94,3.25
Amazon,New_Arrivals,2025-08-26,Asia-Pacific,Tablet,High-Value Customers,Traffic,185696,154759,1.2,2896,1.56,0.87,13.57,2519.52,6573,3.54,0.38,215,7.44,41.9,9008.5,3693.48,0.41,3.58,11.72,257.55,3.58
Amazon,New_Arrivals,2025-08-27,Asia-Pacific,Desktop,New Customers,Traffic,164909,91433,1.8,3430,2.08,1.12,23.3,3841.6,5598,3.39,0.69,219,6.41,20.99,4596.81,1654.85,0.36,1.2,17.54,19.66,1.2
Amazon,New_Arrivals,2025-08-28,India,Desktop,High-Value Customers,Conversions,189245,146346,1.29,2592,1.37,0.496,8.49,1607.04,4644,2.45,0.35,259,10.02,50.61,11797.191,3657.13,0.31,7.34,6.2,634.09,7.34
Amazon,New_Arrivals,2025-08-29,North America,Tablet,New Customers,Retention,106856,84605,1.26,2233,2.09,1.0,20.9,2233.0,3474,3.25,0.64,167,7.5,20.9,3490.3,1849.86,0.53,1.56,13.37,56.31,1.56
Amazon,New_Arrivals,2025-08-30,Europe,Tablet,Returning Customers,Traffic,222085,191704,1.16,4952,2.1185,1.19,26.53,5892.88,12006,5.9510000000000005,0.49,283,5.72,36.17,10747.915500000001,3976.73,0.37,1.82,20.82,82.39,1.82
Amazon,New_Arrivals,2025-08-31,North America,Tablet,New Customers,Retention,126354,102244,1.24,2021,1.52,0.74,11.84,1495.54,2499,2.178,0.6,163,8.07,55.64,9069.32,4625.35,0.51,6.06,9.18,506.42,6.06
Amazon,New_Arrivals,2025-09-01,Europe,Mobile,Returning Customers,Conversions,170152,123527,1.38,2399,1.41,0.77,10.86,1847.23,2511,1.48,0.74,169,7.05,32.03,5683.7235,1818.79,0.32,3.08,10.93,207.69,3.08
Amazon,New_Arrivals,2025-09-02,India,Tablet,High-Value Customers,Retention,159408,139400,1.14,3602,2.26,0.41600000000000004,11.75,1873.04,2586,1.62,0.72,304,8.46,16.86,4612.896,2398.71,0.52,2.46,6.16,146.28,2.46
Amazon,New_Arrivals,2025-09-03,North America,Desktop,Returning Customers,Conversions,76845,43646,1.76,1321,1.72,0.51,8.77,673.71,1140,1.48,0.59,93,7.11,38.1,3543.3,1559.05,0.44,5.26,7.24,425.94,5.26
Amazon,New_Arrivals,2025-09-04,India,Mobile,New Customers,Retention,90183,59842,1.51,1965,2.18,0.8240000000000001,22.44,2023.95,3536,3.92,0.57,116,5.91,38.03,3970.332,1349.91,0.34,1.96,17.45,96.17,1.96
Amazon,New_Arrivals,2025-09-05,India,Tablet,High-Value Customers,Retention,66273,42803,1.55,1444,2.18,0.36000000000000004,9.8,649.8,2839,4.28,0.23,129,8.96,52.56,6102.216,1769.64,0.29,9.39,5.04,839.09,9.39
Amazon,New_Arrivals,2025-09-06,Asia-Pacific,Tablet,New Customers,Traffic,211400,172619,1.22,4037,1.8144999999999998,1.11,21.2,4481.07,5389,2.805,0.83,191,4.74,47.19,9013.29,3875.71,0.43,2.01,23.46,101.14,2.01
Amazon,New_Arrivals,2025-09-07,Europe,Tablet,New Customers,Conversions,144510,95332,1.52,3424,2.2515,0.66,15.64,2259.84,3787,2.8820000000000006,0.6,388,11.34,19.24,7838.376,3292.12,0.42,3.47,5.82,246.86,3.47
Amazon,New_Arrivals,2025-09-08,Asia-Pacific,Desktop,Returning Customers,Retention,132776,95553,1.39,2004,1.51,1.13,17.06,2264.52,2226,1.68,1.02,177,8.86,46.48,8226.96,3290.78,0.4,3.63,12.79,263.3,3.63
Amazon,New_Arrivals,2025-09-09,India,Mobile,High-Value Customers,Awareness,278934,181961,1.53,4323,1.55,0.7200000000000001,13.95,3890.7,11789,4.23,0.33,121,2.81,39.74,4327.686,2077.29,0.48,1.11,32.15,11.23,1.11
Amazon,New_Arrivals,2025-09-10,Europe,Mobile,Returning Customers,Awareness,231445,151293,1.53,5739,2.48,0.64,15.87,3672.96,12705,5.49,0.29,148,2.58,48.78,7580.412,3866.01,0.51,2.06,24.82,106.38,2.06
Amazon,New_Arrivals,2025-09-11,Europe,Desktop,High-Value Customers,Traffic,130493,83987,1.55,3092,2.37,1.19,28.2,3679.48,7128,5.46,0.52,191,6.18,49.55,9937.2525,4869.25,0.49,2.7,19.26,170.07,2.7
Amazon,New_Arrivals,2025-09-12,India,Tablet,New Customers,Traffic,91913,50556,1.82,1102,1.2,0.8400000000000001,12.59,1157.1,5020,5.46,0.23,81,7.41,47.65,3473.685,1285.26,0.37,3.0,14.29,200.21,3.0
Amazon,New_Arrivals,2025-09-13,Asia-Pacific,Tablet,Returning Customers,Awareness,257483,150100,1.72,4068,1.501,0.63,9.95,2562.84,13167,5.621,0.19,103,2.54,47.83,4926.49,2069.13,0.42,1.92,24.88,92.23,1.92
Amazon,New_Arrivals,2025-09-14,North America,Tablet,New Customers,Awareness,125441,89718,1.4,1931,1.4629999999999999,0.4,6.16,772.4,2029,1.7820000000000003,0.38,70,3.64,48.4,3388.0,1558.48,0.46,4.39,11.03,338.63,4.39
Amazon,New_Arrivals,2025-09-15,India,Tablet,High-Value Customers,Awareness,307820,205028,1.5,7818,2.54,0.8400000000000001,26.67,8208.9,11348,3.69,0.72,290,3.72,46.47,12128.67,5700.47,0.47,1.48,28.31,47.75,1.48
Amazon,New_Arrivals,2025-09-16,India,Desktop,High-Value Customers,Retention,168130,132371,1.27,4606,2.74,0.504,17.26,2901.78,4729,2.81,0.61,248,5.4,45.89,10242.648,2970.37,0.29,3.53,11.7,252.98,3.53
Amazon,New_Arrivals,2025-09-17,North America,Desktop,Returning Customers,Traffic,230751,173362,1.33,4938,2.14,0.75,16.05,3703.5,8609,3.73,0.43,344,6.97,34.86,11991.84,3477.63,0.29,3.24,10.77,223.8,3.24
Amazon,New_Arrivals,2025-09-18,India,Tablet,Returning Customers,Awareness,227434,125153,1.82,5185,2.28,0.76,21.66,4925.75,8468,3.72,0.58,226,4.37,58.72,11943.648,5971.82,0.5,2.42,21.8,142.47,2.42
Amazon,New_Arrivals,2025-09-19,Europe,Mobile,Returning Customers,Conversions,137554,107646,1.28,1953,1.42,0.79,11.22,1542.87,5860,4.26,0.26,169,8.66,48.38,8585.031,3348.16,0.39,5.56,9.13,456.43,5.56
Amazon,New_Arrivals,2025-09-20,India,Mobile,New Customers,Traffic,151918,107130,1.42,4208,2.6315,0.35200000000000004,12.19,1851.52,4630,3.355,0.4,311,7.4,39.14,10955.286000000002,3834.35,0.35,5.92,5.95,491.69,5.92
Amazon,New_Arrivals,2025-09-21,Asia-Pacific,Desktop,Returning Customers,Conversions,170553,147978,1.15,2148,1.1969999999999998,1.16,14.61,2491.68,5570,3.5970000000000004,0.45,212,9.88,21.43,4543.16,1544.67,0.34,1.82,11.75,82.33,1.82
Amazon,New_Arrivals,2025-09-22,Europe,Tablet,High-Value Customers,Retention,138183,116178,1.19,3219,2.33,0.43,10.02,1384.17,3929,2.84,0.35,167,5.2,44.07,7727.6745,2936.52,0.38,5.58,8.29,458.29,5.58
Amazon,New_Arrivals,2025-09-23,India,Tablet,Returning Customers,Retention,99210,57885,1.71,1607,1.62,0.52,10.53,1044.55,4179,4.21,0.25,81,5.06,32.22,2348.838,1033.49,0.44,2.25,12.9,124.87,2.25
Amazon,New_Arrivals,2025-09-24,India,Tablet,High-Value Customers,Traffic,242050,154019,1.57,2977,1.23,0.6000000000000001,9.22,2232.75,6579,2.72,0.34,215,7.23,41.74,8076.6900000000005,3311.44,0.41,3.62,10.38,261.74,3.62
Amazon,New_Arrivals,2025-09-25,India,Tablet,New Customers,Awareness,247781,221151,1.12,5946,2.4,0.656,19.68,4875.72,6756,2.73,0.72,244,4.11,37.48,8230.608,2057.65,0.25,1.69,19.98,68.81,1.69
Amazon,New_Arrivals,2025-09-26,Asia-Pacific,Mobile,High-Value Customers,Awareness,142465,85264,1.67,1852,1.3,0.99,12.87,1833.48,7088,4.98,0.26,57,3.09,20.32,1158.24,335.89,0.29,0.63,32.17,-36.83,0.63
Amazon,New_Arrivals,2025-09-27,North America,Mobile,Returning Customers,Conversions,79155,53054,1.49,1725,2.071,0.49,10.68,845.25,1606,2.233,0.53,135,7.87,54.06,7298.1,1897.51,0.26,8.63,6.26,763.43,8.63
Amazon,New_Arrivals,2025-09-28,Asia-Pacific,Desktop,New Customers,Retention,172473,133955,1.29,3363,1.8524999999999998,0.77,15.01,2589.51,3943,2.519,0.66,189,5.64,53.47,10105.83,4143.39,0.41,3.9,13.7,290.26,3.9
TikTok,GenZ_Drop,2025-06-01,North America,Mobile,Returning Customers,Traffic,236591,206983,1.14,2058,0.8265,0.69,6.0,1420.02,7845,3.652,0.18,32,1.58,28.2,902.4,406.08,0.45,0.64,44.38,-36.45,0.64
TikTok,GenZ_Drop,2025-06-02,India,Tablet,High-Value Customers,Retention,157965,113625,1.39,1469,0.93,0.6160000000000001,7.16,1131.13,7246,4.59,0.16,27,1.86,23.84,579.312,214.35,0.37,0.51,41.89,-48.78,0.51
TikTok,GenZ_Drop,2025-06-03,Asia-Pacific,Tablet,Returning Customers,Retention,181333,114620,1.58,2484,1.37,0.31,4.25,770.04,3370,1.86,0.23,80,3.23,24.53,1962.4,863.46,0.44,2.55,9.63,154.84,2.55
TikTok,GenZ_Drop,2025-06-04,India,Mobile,Returning Customers,Awareness,133870,89159,1.5,937,0.7,0.32000000000000006,2.8,374.8,4983,3.72,0.08,10,1.07,36.65,329.85,128.64,0.39,0.88,37.48,-11.99,0.88
TikTok,GenZ_Drop,2025-06-05,North America,Mobile,New Customers,Traffic,181425,125458,1.45,2612,1.44,0.47,6.77,1227.64,10053,5.54,0.12,36,1.39,33.81,1217.16,450.35,0.37,0.99,34.1,-0.85,0.99
TikTok,GenZ_Drop,2025-06-06,Europe,Mobile,Returning Customers,Awareness,267512,207960,1.29,1605,0.6,0.77,4.62,1235.85,6147,2.3,0.2,22,1.38,41.28,953.568,448.18,0.47,0.77,56.17,-22.84,0.77
TikTok,GenZ_Drop,2025-06-07,North America,Mobile,High-Value Customers,Traffic,71117,43243,1.64,1052,1.406,0.26,3.85,273.52,1091,1.6830000000000003,0.25,24,2.35,28.23,677.52,230.36,0.34,2.48,11.4,147.7,2.48
TikTok,GenZ_Drop,2025-06-08,India,Mobile,High-Value Customers,Retention,121439,98224,1.24,1530,1.1969999999999998,0.248,3.91,474.3,4861,4.4,0.1,22,1.44,33.48,662.904,285.05,0.43,1.4,21.56,39.76,1.4
TikTok,GenZ_Drop,2025-06-09,Europe,Desktop,New Customers,Conversions,209935,136845,1.53,1637,0.78,0.57,4.44,933.09,2389,1.14,0.39,38,2.35,33.06,1319.094,382.54,0.29,1.41,24.55,41.37,1.41
TikTok,GenZ_Drop,2025-06-10,Asia-Pacific,Desktop,Returning Customers,Awareness,175883,150847,1.17,1917,1.09,0.43,4.69,824.31,8635,4.91,0.1,27,1.42,47.76,1289.52,464.23,0.36,1.56,30.53,56.44,1.56
TikTok,GenZ_Drop,2025-06-11,Europe,Mobile,New Customers,Awareness,231621,190697,1.21,2339,1.01,0.44,4.44,1029.16,11317,4.89,0.09,16,0.7,37.88,636.384,203.64,0.32,0.62,64.32,-38.16,0.62
TikTok,GenZ_Drop,2025-06-12,Asia-Pacific,Tablet,High-Value Customers,Traffic,246242,206187,1.19,2881,1.17,0.55,6.43,1584.55,2643,1.07,0.6,44,1.54,48.53,2135.32,555.18,0.26,1.35,36.01,34.76,1.35
TikTok,GenZ_Drop,2025-06-13,Europe,Tablet,Returning Customers,Awareness,342853,205499,1.67,3394,0.99,0.34,3.37,1153.96,6297,1.84,0.18,32,0.96,55.71,1871.856,917.21,0.49,1.62,36.06,62.21,1.62
TikTok,GenZ_Drop,2025-06-14,Asia-Pacific,Tablet,New Customers,Traffic,106636,90832,1.17,863,0.7695,0.36,2.91,310.68,2932,3.0250000000000004,0.11,23,2.67,29.9,687.7,316.34,0.46,2.21,13.51,121.35,2.21
TikTok,GenZ_Drop,2025-06-15,Europe,Tablet,High-Value Customers,Awareness,133781,94110,1.42,1899,1.349,0.64,9.08,1215.36,5074,4.1690000000000005,0.24,17,0.94,38.04,679.014,230.86,0.34,0.56,71.49,-44.13,0.56
TikTok,GenZ_Drop,2025-06-16,India,Desktop,High-Value Customers,Retention,82596,46215,1.79,875,1.06,0.296,3.92,323.75,2312,2.8,0.14,17,2.0,21.8,333.54,140.09,0.42,1.03,19.04,3.02,1.03
TikTok,GenZ_Drop,2025-06-17,Europe,Tablet,Returning Customers,Awareness,183755,102150,1.8,2278,1.24,0.43,5.33,979.54,12796,6.96,0.08,16,0.73,39.17,658.056,315.87,0.48,0.67,61.22,-32.82,0.67
TikTok,GenZ_Drop,2025-06-18,Asia-Pacific,Desktop,New Customers,Conversions,224388,196154,1.14,2804,1.25,0.42,5.25,1177.68,2869,1.28,0.41,107,3.83,59.99,6418.93,1989.87,0.31,5.45,11.01,445.05,5.45
TikTok,GenZ_Drop,2025-06-19,North America,Tablet,High-Value Customers,Traffic,144132,95817,1.5,1527,1.06,0.39,4.13,595.53,4677,3.24,0.13,36,2.39,17.45,628.2,320.38,0.51,1.05,16.54,5.49,1.05
TikTok,GenZ_Drop,2025-06-20,India,Tablet,Returning Customers,Awareness,107098,61824,1.73,749,0.7,0.2,1.75,187.25,3970,3.71,0.05,9,1.24,23.63,191.403,93.79,0.49,1.02,20.81,2.22,1.02
TikTok,GenZ_Drop,2025-06-21,India,Mobile,Returning Customers,Awareness,242065,196917,1.23,2686,1.0545,0.16000000000000003,2.22,537.2,11805,5.368,0.05,29,1.08,46.81,1221.741,305.44,0.25,2.27,18.52,127.43,2.27
TikTok,GenZ_Drop,2025-06-22,Europe,Tablet,New Customers,Awareness,133548,101113,1.32,1135,0.8075,0.5,4.25,567.5,8797,7.2490000000000006,0.06,16,1.42,38.28,643.104,244.38,0.38,1.13,35.47,13.32,1.13
TikTok,GenZ_Drop,2025-06-23,North America,Desktop,High-Value Customers,Awareness,298194,218538,1.36,1938,0.65,0.5,3.25,969.0,3768,1.26,0.26,22,1.14,17.34,381.48,202.18,0.53,0.39,44.05,-60.63,0.39
TikTok,GenZ_Drop,2025-06-24,India,Desktop,High-Value Customers,Retention,128961,105965,1.22,1508,1.17,0.6320000000000001,9.24,1191.32,2618,2.03,0.46,27,1.83,28.96,703.728,344.83,0.49,0.59,44.12,-40.93,0.59
TikTok,GenZ_Drop,2025-06-25,India,Tablet,High-Value Customers,Retention,91375,62552,1.46,776,0.85,0.42400000000000004,4.5,411.28,997,1.09,0.41,15,1.96,23.24,313.74,116.08,0.37,0.76,27.42,-23.72,0.76
TikTok,GenZ_Drop,2025-06-26,Asia-Pacific,Tablet,Returning Customers,Retention,137971,79401,1.74,1007,0.73,0.29,2.12,292.03,1422,1.03,0.21,18,1.84,43.04,774.72,356.37,0.46,2.65,16.22,165.29,2.65
TikTok,GenZ_Drop,2025-06-27,Asia-Pacific,Mobile,High-Value Customers,Traffic,118348,76092,1.56,875,0.74,0.32,2.37,280.0,1891,1.6,0.15,11,1.37,39.54,434.94,169.63,0.39,1.55,25.45,55.34,1.55
TikTok,GenZ_Drop,2025-06-28,North America,Desktop,Returning Customers,Awareness,189413,128343,1.48,2594,1.3015,0.22,3.01,570.68,13366,7.766,0.04,29,1.14,17.39,504.31,196.68,0.39,0.88,19.68,-11.63,0.88
TikTok,GenZ_Drop,2025-06-29,Asia-Pacific,Mobile,New Customers,Traffic,136983,98733,1.39,1383,0.9594999999999999,0.61,6.16,843.63,6919,5.555000000000001,0.12,24,1.8,49.75,1194.0,525.36,0.44,1.42,35.15,41.53,1.42
TikTok,GenZ_Drop,2025-06-30,North America,Desktop,Returning Customers,Retention,150945,115830,1.3,2052,1.36,0.51,6.93,1046.52,8069,5.35,0.13,51,2.49,30.95,1578.45,473.53,0.3,1.51,20.52,50.83,1.51
TikTok,GenZ_Drop,2025-07-01,Europe,Mobile,Returning Customers,Retention,111276,76211,1.46,1413,1.27,0.34,4.32,480.42,2800,2.52,0.17,25,1.8,32.24,846.3000000000001,330.06,0.39,1.76,19.22,76.16,1.76
TikTok,GenZ_Drop,2025-07-02,India,Desktop,New Customers,Awareness,126407,87116,1.45,872,0.69,0.496,4.28,540.64,8562,6.77,0.06,14,1.64,17.99,226.674,124.67,0.55,0.42,38.62,-58.07,0.42
TikTok,GenZ_Drop,2025-07-03,India,Tablet,New Customers,Traffic,152880,115807,1.32,1299,0.85,0.376,3.99,610.53,5808,3.8,0.11,24,1.89,54.26,1172.016,574.29,0.49,1.92,25.44,91.97,1.92
TikTok,GenZ_Drop,2025-07-04,India,Desktop,High-Value Customers,Retention,73970,49847,1.48,606,0.82,0.30400000000000005,3.11,230.28,1001,1.35,0.23,10,1.75,35.69,321.21,150.97,0.47,1.39,23.03,39.49,1.39
TikTok,GenZ_Drop,2025-07-05,Asia-Pacific,Tablet,Returning Customers,Awareness,166089,129777,1.28,2059,1.178,0.75,9.3,1544.25,6152,4.07,0.25,16,0.78,15.69,251.04,100.42,0.4,0.16,96.52,-83.74,0.16
TikTok,GenZ_Drop,2025-07-06,North America,Desktop,Returning Customers,Retention,192973,171583,1.12,2663,1.311,0.6,8.28,1597.8,5014,2.8600000000000003,0.32,55,2.08,42.05,2312.75,601.32,0.26,1.45,29.05,44.75,1.45
TikTok,GenZ_Drop,2025-07-07,Europe,Tablet,Returning Customers,Retention,86452,53572,1.61,1046,1.21,0.45,5.44,470.7,1975,2.28,0.24,30,2.88,32.02,1008.6300000000001,383.28,0.38,2.14,15.69,114.28,2.14
TikTok,GenZ_Drop,2025-07-08,Europe,Tablet,High-Value Customers,Conversions,131058,103422,1.27,1284,0.98,0.3,2.94,385.2,5242,4.0,0.07,39,3.05,56.95,2332.1025000000004,1282.66,0.55,6.05,9.88,505.43,6.05
TikTok,GenZ_Drop,2025-07-09,Asia-Pacific,Tablet,New Customers,Retention,75681,45992,1.65,893,1.18,0.44,5.19,392.92,3099,4.09,0.13,14,1.63,16.09,225.26,94.61,0.42,0.57,28.07,-42.67,0.57
TikTok,GenZ_Drop,2025-07-10,Asia-Pacific,Tablet,New Customers,Traffic,81238,69310,1.17,1210,1.49,0.48,7.15,580.8,885,1.09,0.66,15,1.28,20.21,303.15,97.01,0.32,0.52,38.72,-47.8,0.52
TikTok,GenZ_Drop,2025-07-11,North America,Desktop,Returning Customers,Awareness,160610,122166,1.31,1879,1.17,0.78,9.13,1465.62,2429,1.51,0.6,15,0.85,51.16,767.4,353.0,0.46,0.52,97.71,-47.64,0.52
TikTok,GenZ_Drop,2025-07-12,Asia-Pacific,Desktop,High-Value Customers,Retention,74293,65951,1.13,861,1.1019999999999999,0.44,5.1,378.84,3982,5.896000000000001,0.1,28,3.33,53.75,1505.0,722.4,0.48,3.97,13.53,297.27,3.97
TikTok,GenZ_Drop,2025-07-13,India,Desktop,New Customers,Awareness,250693,209124,1.2,3259,1.2349999999999999,0.5599999999999999,9.1,2281.3,6414,2.8160000000000003,0.36,56,1.73,43.5,2192.4,898.88,0.41,0.96,40.74,-3.9,0.96
TikTok,GenZ_Drop,2025-07-14,Europe,Mobile,High-Value Customers,Retention,192400,133412,1.44,2539,1.32,0.51,6.73,1294.89,3446,1.79,0.38,42,1.67,28.27,1246.7069999999999,461.28,0.37,0.96,30.83,-3.72,0.96
TikTok,GenZ_Drop,2025-07-15,Europe,Desktop,Returning Customers,Conversions,109654,89088,1.23,1546,1.41,0.42,5.92,649.32,2742,2.5,0.24,31,2.01,52.41,1705.9455,921.21,0.54,2.63,20.95,162.73,2.63
